-8600	2500	-34.1851
-8600	12000	-36.5969
-8600	12500	-27.8708
-8600	2000	-3.91264
-8600	1949.23	-1.78E-15
-8600	13000	-18.9128
-8600	13500	-9.74884
-8600	14000	-0.401798
-8600	14021.1	-5.00E-16
-8600	3000	-57.2705
-8600	3500	-74.4001
-8600	6500	-103.151
-8600	7500	-97.4549
-8600	8000	-93.0703
-8600	11500	-45.0607
-8600	4000	-86.7064
-8600	6000	-104.047
-8600	8500	-87.8716
-8600	11000	-53.2271
-8600	9000	-81.9799
-8600	9500	-75.4943
-8600	5000	-100.461
-8600	7000	-100.877
-8600	10000	-68.4967
-8600	10500	-61.0552
-8600	4500	-95.1391
-8600	5500	-103.273
-8553.08	14382.7	-8.88E-16
-8537.86	14500	0
-8503.71	14759.3	-1.78E-15
-8497.95	1755.13	0
-8471.99	15000	-8.88E-16
-8407.85	15480.4	0
-8400	15000	-10.5526
-8400	15500	-0.766654
-8400	15538.7	3.33E-16
-8400	2000	-33.2295
-8400	14000	-29.7186
-8400	14500	-20.2084
-8400	1568.83	-8.88E-16
-8400	2500	-63.5019
-8400	3000	-86.5873
-8400	6500	-132.468
-8400	7000	-130.193
-8400	10000	-97.8135
-8400	11000	-82.5439
-8400	11500	-74.3775
-8400	3500	-103.717
-8400	6000	-133.363
-8400	7500	-126.772
-8400	9500	-104.811
-8400	12000	-65.9137
-8400	4000	-116.023
-8400	4500	-124.456
-8400	12500	-57.1876
-8400	13000	-48.2296
-8400	5000	-129.778
-8400	5500	-132.59
-8400	8500	-117.188
-8400	10500	-90.372
-8400	13500	-39.0656
-8400	8000	-122.387
-8400	9000	-111.297
-8382.56	1543.61	1.78E-15
-8352.39	1500	8.88E-16
-8343.23	15858.1	-8.88E-16
-8318	16000	0
-8251.15	16372.1	0
-8228.18	16500	-8.88E-16
-8219.39	16548.5	1.78E-15
-8200	1500	-16.977
-8200	2000	-55.5107
-8200	15500	-23.0479
-8200	16000	-13.1457
-8200	16500	-3.13959
-8200	16655.4	4.44E-16
-8200	5000	-152.059
-8200	6000	-155.645
-8200	6500	-154.749
-8200	10000	-120.095
-8200	10500	-112.653
-8200	13500	-61.3469
-8200	14500	-42.4896
-8200	15000	-32.8338
-8200	2500	-85.7831
-8200	4500	-146.737
-8200	7000	-152.475
-8200	9500	-127.092
-8200	11000	-104.825
-8200	13000	-70.5108
-8200	7500	-149.053
-8200	8000	-144.668
-8200	3500	-125.998
-8200	5500	-154.871
-8200	8500	-139.47
-8200	9000	-133.578
-8200	12000	-88.1949
-8200	14000	-51.9998
-8200	3000	-108.869
-8200	11500	-96.6587
-8200	4000	-138.304
-8200	12500	-79.4688
-8200	1320.1	0
-8147.62	16869.1	8.88E-16
-8115.51	17000	0
-8089.44	1223.6	-8.88E-16
-8000	1500	-33.4509
-8000	1145.54	0
-8000	16500	-19.6135
-8000	17000	-9.51461
-8000	17467.2	4.44E-16
-8000	5000	-168.533
-8000	5500	-171.345
-8000	8500	-155.944
-8000	9500	-143.566
-8000	10000	-136.569
-8000	13500	-77.8208
-8000	14000	-68.4737
-8000	2000	-71.9846
-8000	4500	-163.211
-8000	6000	-172.119
-8000	8000	-161.142
-8000	10500	-129.127
-8000	13000	-86.9847
-8000	14500	-58.9635
-8000	2500	-102.257
-8000	3000	-125.342
-8000	11000	-121.299
-8000	11500	-113.133
-8000	3500	-142.472
-8000	4000	-154.778
-8000	7000	-168.948
-8000	9000	-150.052
-8000	12000	-104.669
-8000	12500	-95.9427
-8000	15500	-39.5218
-8000	6500	-171.223
-8000	15000	-49.3077
-8000	7500	-165.527
-8000	16000	-29.6196
-7988.67	17500	-4.44E-16
-7953.42	1116.46	3.55E-15
-7900.86	17752.2	0
-7814.55	18000	1.11E-16
-7800	18000	-0.856628
-7800	17500	-11.1118
-7800	1500	-45.2298
-7800	1020.72	-1.55E-15
-7800	3500	-154.251
-7800	4500	-174.99
-7800	5000	-180.312
-7800	8500	-167.722
-7800	9000	-161.831
-7800	12000	-116.448
-7800	13000	-98.7635
-7800	13500	-89.5996
-7800	17000	-21.2934
-7800	3000	-137.121
-7800	5500	-183.124
-7800	8000	-172.921
-7800	9500	-155.345
-7800	11500	-124.911
-7800	14000	-80.2525
-7800	16500	-31.3923
-7800	6000	-183.897
-7800	6500	-183.002
-7800	14500	-70.7423
-7800	15000	-61.0865
-7800	2000	-83.7634
-7800	4000	-166.557
-7800	7000	-180.727
-7800	7500	-177.306
-7800	10500	-140.906
-7800	12500	-107.722
-7800	15500	-51.3006
-7800	16000	-41.3984
-7800	10000	-148.347
-7800	2500	-114.036
-7800	11000	-133.078
-7800	18041.5	-2.22E-16
-7792.91	1017.71	2.66E-15
-7751.17	1000	4.44E-16
-7725.86	18185.3	1.11E-16
-7600	1000	-6.05419
-7600	1500	-53.2393
-7600	18000	-8.86616
-7600	18429.5	0
-7600	3500	-162.26
-7600	4000	-174.567
-7600	7000	-188.737
-7600	8000	-180.931
-7600	8500	-175.732
-7600	12000	-124.457
-7600	12500	-115.731
-7600	15500	-59.3101
-7600	16500	-39.4018
-7600	17000	-29.303
-7600	3000	-145.131
-7600	4500	-182.999
-7600	6500	-191.011
-7600	9000	-169.84
-7600	11500	-132.921
-7600	13000	-106.773
-7600	15000	-69.096
-7600	17500	-19.1214
-7600	9500	-163.355
-7600	10000	-156.357
-7600	2000	-91.7729
-7600	2500	-122.045
-7600	5500	-191.133
-7600	7500	-185.315
-7600	10500	-148.915
-7600	11000	-141.087
-7600	14000	-88.2621
-7600	16000	-49.4079
-7600	944.748	0
-7600	5000	-188.321
-7600	13500	-97.6091
-7600	6000	-191.907
-7600	14500	-78.7519
-7575.69	939.222	-1.78E-15
-7541.61	18500	-2.22E-16
-7445.93	18614.8	0
-7400	18500	-3.527
-7400	18669.9	8.88E-16
-7400	1000	-11.0355
-7400	899.288	0
-7400	2000	-96.7542
-7400	3000	-150.112
-7400	3500	-167.242
-7400	7000	-193.718
-7400	7500	-190.296
-7400	10500	-153.897
-7400	11500	-137.902
-7400	12000	-129.438
-7400	15500	-64.2914
-7400	16000	-54.3892
-7400	1500	-58.2206
-7400	4000	-179.548
-7400	6500	-195.992
-7400	8000	-185.912
-7400	10000	-161.338
-7400	12500	-120.712
-7400	15000	-74.0773
-7400	16500	-44.3831
-7400	4500	-187.981
-7400	5000	-193.303
-7400	13000	-111.754
-7400	13500	-102.59
-7400	2500	-127.027
-7400	5500	-196.115
-7400	6000	-196.888
-7400	9000	-174.821
-7400	11000	-146.069
-7400	14000	-93.2434
-7400	14500	-83.7331
-7400	17500	-24.1026
-7400	8500	-180.713
-7400	17000	-34.2842
-7400	9500	-168.336
-7400	18000	-13.8474
-7293.9	18734.8	8.88E-16
-7247.35	881.621	-1.78E-15
-7200	18500	-6.06337
-7200	1000	-13.5718
-7200	876.14	-3.55E-15
-7200	18792.1	4.44E-16
-7200	2000	-99.2906
-7200	2500	-129.563
-7200	5500	-198.651
-7200	6500	-198.529
-7200	7000	-196.254
-7200	10500	-156.433
-7200	11000	-148.605
-7200	14000	-95.7797
-7200	15000	-76.6137
-7200	15500	-66.8278
-7200	1500	-60.7569
-7200	3000	-152.648
-7200	5000	-195.839
-7200	7500	-192.833
-7200	10000	-163.875
-7200	11500	-140.439
-7200	13500	-105.127
-7200	16000	-56.9256
-7200	8000	-188.448
-7200	8500	-183.25
-7200	16500	-46.9195
-7200	17000	-36.8206
-7200	4000	-182.084
-7200	6000	-199.425
-7200	9000	-177.358
-7200	9500	-170.872
-7200	12500	-123.249
-7200	14500	-86.2695
-7200	17500	-26.639
-7200	18000	-16.3838
-7200	3500	-169.778
-7200	12000	-131.975
-7200	4500	-190.517
-7200	13000	-114.291
-7121.02	18802.6	-4.44E-16
-7051.04	872.412	0
-7000	1000	-14.1202
-7000	18500	-6.61178
-7000	871.135	-1.78E-15
-7000	1500	-61.3053
-7000	2000	-99.839
-7000	5500	-199.2
-7000	6000	-199.973
-7000	9000	-177.906
-7000	10000	-164.423
-7000	10500	-156.982
-7000	14000	-96.3281
-7000	14500	-86.8179
-7000	17500	-27.1874
-7000	18818.5	0
-7000	2500	-130.111
-7000	5000	-196.387
-7000	6500	-199.077
-7000	8500	-183.798
-7000	11000	-149.153
-7000	13500	-105.675
-7000	15000	-77.1621
-7000	17000	-37.369
-7000	3000	-153.197
-7000	3500	-170.326
-7000	11500	-140.987
-7000	12000	-132.523
-7000	4000	-182.633
-7000	4500	-191.065
-7000	7500	-193.381
-7000	9500	-171.421
-7000	12500	-123.797
-7000	13000	-114.839
-7000	16000	-57.474
-7000	18000	-16.9322
-7000	7000	-196.803
-7000	15500	-67.3762
-7000	8000	-188.997
-7000	16500	-47.4679
-6884.6	18788.5	0
-6848.56	878.606	3.55E-15
-6800	1000	-13.0392
-6800	881.001	-3.55E-15
-6800	18500	-5.53071
-6800	18766.5	0
-6800	4000	-181.552
-6800	5000	-195.306
-6800	5500	-198.118
-6800	9000	-176.825
-6800	9500	-170.34
-6800	12500	-122.716
-6800	13500	-104.594
-6800	14000	-95.2471
-6800	17500	-26.1063
-6800	18000	-15.8511
-6800	3500	-169.245
-6800	6000	-198.892
-6800	8500	-182.717
-6800	10000	-163.342
-6800	12000	-131.442
-6800	14500	-85.7369
-6800	17000	-36.288
-6800	1500	-60.2243
-6800	6500	-197.996
-6800	7000	-195.722
-6800	15000	-76.081
-6800	15500	-66.2951
-6800	2500	-129.03
-6800	4500	-189.984
-6800	7500	-192.3
-6800	8000	-187.916
-6800	11000	-148.072
-6800	13000	-113.758
-6800	16000	-56.3929
-6800	16500	-46.3868
-6800	2000	-98.7579
-6800	10500	-155.9
-6800	3000	-152.116
-6800	11500	-139.906
-6713.62	18715.9	-4.44E-16
-6640.53	898.668	-1.78E-15
-6600	1000	-10.6113
-6600	18500	-3.10284
-6600	18649.5	-4.44E-16
-6600	4000	-179.124
-6600	4500	-187.557
-6600	7500	-189.872
-6600	8500	-180.289
-6600	9000	-174.397
-6600	12500	-120.288
-6600	13000	-111.33
-6600	16000	-53.9651
-6600	17000	-33.8601
-6600	17500	-23.6785
-6600	3500	-166.817
-6600	5000	-192.878
-6600	7000	-193.294
-6600	9500	-167.912
-6600	12000	-129.014
-6600	13500	-102.166
-6600	15500	-63.8672
-6600	18000	-13.4233
-6600	1500	-57.7964
-6600	2000	-96.33
-6600	10000	-160.914
-6600	10500	-153.473
-6600	2500	-126.603
-6600	3000	-149.688
-6600	6000	-196.464
-6600	8000	-185.488
-6600	11000	-145.645
-6600	11500	-137.478
-6600	14500	-83.309
-6600	16500	-43.959
-6600	5500	-195.691
-6600	14000	-92.8192
-6600	6500	-195.568
-6600	15000	-73.6532
-6600	903.159	1.78E-15
-6563.62	909.052	0
-6555.45	18611.4	4.44E-16
-6425.2	18500	-5.55E-17
-6400	18000	-9.87307
-6400	1000	-7.06111
-6400	935.559	-1.78E-15
-6400	18478.3	-2.22E-16
-6400	2500	-123.052
-6400	3500	-163.267
-6400	4000	-175.574
-6400	7500	-186.322
-6400	8000	-181.937
-6400	11000	-142.094
-6400	12000	-125.464
-6400	12500	-116.738
-6400	16000	-50.4149
-6400	16500	-40.4088
-6400	2000	-92.7798
-6400	4500	-184.006
-6400	7000	-189.744
-6400	8500	-176.739
-6400	10500	-149.922
-6400	13000	-107.78
-6400	15500	-60.317
-6400	17000	-30.3099
-6400	5000	-189.328
-6400	5500	-192.14
-6400	13500	-98.616
-6400	14000	-89.269
-6400	3000	-146.138
-6400	6000	-192.914
-6400	6500	-192.018
-6400	9500	-164.361
-6400	11500	-133.928
-6400	14500	-79.7588
-6400	15000	-70.103
-6400	9000	-170.847
-6400	17500	-20.1283
-6400	1500	-54.2462
-6400	10000	-157.364
-6376.18	940.443	8.88E-16
-6266.7	18333.2	4.44E-16
-6200	18000	-5.38019
-6200	18260.7	-4.44E-16
-6200	1000	-2.56822
-6200	976.562	8.88E-16
-6200	2500	-118.559
-6200	3000	-141.645
-6200	6000	-188.421
-6200	7000	-185.251
-6200	7500	-181.829
-6200	11000	-137.601
-6200	11500	-129.435
-6200	14500	-75.2659
-6200	15500	-55.8242
-6200	16000	-45.922
-6200	2000	-88.2869
-6200	3500	-158.774
-6200	5500	-187.648
-6200	8000	-177.445
-6200	10500	-145.43
-6200	12000	-120.971
-6200	14000	-84.7761
-6200	16500	-35.9159
-6200	8500	-172.246
-6200	9000	-166.354
-6200	17000	-25.817
-6200	17500	-15.6354
-6200	1500	-49.7533
-6200	4500	-179.513
-6200	6500	-187.525
-6200	9500	-159.869
-6200	10000	-152.871
-6200	13000	-103.287
-6200	15000	-65.6101
-6200	4000	-171.081
-6200	12500	-112.245
-6200	5000	-184.835
-6200	13500	-94.1231
-6191.45	978.626	8.88E-16
-6131.07	18172.3	-4.44E-16
-6102.91	1000	2.22E-16
-6000	1500	-44.4627
-6000	1028.85	-8.88E-16
-6000	18000	-0.0896106
-6000	18004.3	2.78E-16
-6000	2000	-82.9964
-6000	2500	-113.269
-6000	6000	-183.13
-6000	6500	-182.235
-6000	9500	-154.578
-6000	10500	-140.139
-6000	11000	-132.311
-6000	14500	-69.9753
-6000	15000	-60.3195
-6000	3000	-136.354
-6000	5500	-182.357
-6000	7000	-179.96
-6000	9000	-161.064
-6000	11500	-124.144
-6000	14000	-79.4855
-6000	15500	-50.5336
-6000	17500	-10.3448
-6000	3500	-153.484
-6000	4000	-165.79
-6000	12000	-115.681
-6000	12500	-106.955
-6000	4500	-174.223
-6000	5000	-179.545
-6000	8000	-172.154
-6000	10000	-147.58
-6000	13000	-97.9965
-6000	13500	-88.8326
-6000	16500	-30.6253
-6000	7500	-176.539
-6000	16000	-40.6314
-6000	8500	-166.955
-6000	17000	-20.5264
-5997	18000	-1.80E-16
-5986.79	1033.03	1.78E-15
-5800	1500	-38.4925
-5800	1092.11	0
-5800	17500	-4.37453
-5800	17713.3	-4.44E-16
-5800	4500	-168.253
-5800	5500	-176.387
-5800	6000	-177.16
-5800	9500	-148.608
-5800	10000	-141.61
-5800	13000	-92.0262
-5800	14000	-73.5152
-5800	14500	-64.005
-5800	2000	-77.0261
-5800	4000	-159.82
-5800	6500	-176.264
-5800	9000	-155.093
-5800	10500	-134.169
-5800	12500	-100.984
-5800	15000	-54.3492
-5800	7000	-173.99
-5800	7500	-170.568
-5800	15500	-44.5633
-5800	16000	-34.6611
-5800	3000	-130.384
-5800	5000	-173.574
-5800	8000	-166.184
-5800	8500	-160.985
-5800	11500	-118.174
-5800	13500	-82.8623
-5800	16500	-24.655
-5800	17000	-14.5561
-5800	2500	-107.299
-5800	11000	-126.341
-5800	3500	-147.514
-5800	12000	-109.71
-5757.21	1106.97	-8.88E-16
-5666.49	17500	0
-5600	1500	-31.9393
-5600	17000	-8.00294
-5600	17393	-2.22E-16
-5600	4500	-161.699
-5600	5000	-167.021
-5600	8000	-159.631
-5600	9000	-148.54
-5600	9500	-142.055
-5600	13000	-85.473
-5600	13500	-76.3091
-5600	16500	-18.1018
-5600	4000	-153.267
-5600	5500	-169.833
-5600	7500	-164.015
-5600	10000	-135.057
-5600	12500	-94.4311
-5600	14000	-66.9621
-5600	16000	-28.1079
-5600	2000	-70.4729
-5600	2500	-100.745
-5600	10500	-127.615
-5600	11000	-119.787
-5600	3000	-123.831
-5600	3500	-140.96
-5600	6500	-169.711
-5600	8500	-154.432
-5600	11500	-111.621
-5600	12000	-103.157
-5600	15000	-47.796
-5600	6000	-170.607
-5600	14500	-57.4518
-5600	7000	-167.437
-5600	15500	-38.0101
-5600	1161.55	0
-5482.23	1205.58	-3.55E-15
-5460.59	17151.5	1.11E-16
-5400	17000	-0.946877
-5400	16500	-11.0458
-5400	1500	-24.8832
-5400	1236.32	0
-5400	3000	-116.775
-5400	4000	-146.211
-5400	4500	-154.643
-5400	8000	-152.574
-5400	8500	-147.376
-5400	11500	-104.565
-5400	12500	-87.375
-5400	13000	-78.417
-5400	2500	-93.6893
-5400	5000	-159.965
-5400	7500	-156.959
-5400	9000	-141.484
-5400	11000	-112.731
-5400	13500	-69.253
-5400	16000	-21.0518
-5400	17046.5	1.11E-16
-5400	5500	-162.777
-5400	6000	-163.551
-5400	14000	-59.906
-5400	14500	-50.3958
-5400	3500	-133.904
-5400	6500	-162.655
-5400	7000	-160.381
-5400	10000	-128.001
-5400	12000	-96.101
-5400	15000	-40.7399
-5400	15500	-30.954
-5400	9500	-134.998
-5400	2000	-63.4168
-5400	10500	-120.559
-5374.72	17000	4.44E-16
-5308.98	1272.45	0
-5274.42	16814	0
-5200	1500	-17.3909
-5200	16000	-13.5596
-5200	1315.72	1.78E-15
-5200	16500	-3.5535
-5200	16675.9	-4.44E-16
-5200	3000	-109.282
-5200	3500	-126.412
-5200	6500	-155.163
-5200	7500	-149.467
-5200	8000	-145.082
-5200	11500	-97.0726
-5200	12000	-88.6088
-5200	15000	-33.2477
-5200	2500	-86.1971
-5200	4000	-138.718
-5200	6000	-156.059
-5200	8500	-139.884
-5200	11000	-105.239
-5200	12500	-79.8828
-5200	14500	-42.9035
-5200	9000	-133.992
-5200	9500	-127.506
-5200	2000	-55.9246
-5200	5000	-152.473
-5200	7000	-152.889
-5200	10000	-120.509
-5200	10500	-113.067
-5200	13500	-61.7608
-5200	15500	-23.4618
-5200	4500	-147.151
-5200	13000	-70.9247
-5200	5500	-155.285
-5200	14000	-52.4137
-5136.83	1342.07	0
-5109.72	16500	6.66E-16
-5048.31	16379.2	-4.44E-16
-5000	16000	-5.68712
-5000	1500	-9.51847
-5000	1399.14	8.88E-16
-5000	16284.2	-4.44E-16
-5000	2500	-78.3246
-5000	3000	-101.41
-5000	6500	-147.29
-5000	7000	-145.016
-5000	10000	-112.636
-5000	11000	-97.3666
-5000	11500	-89.2001
-5000	15000	-25.3752
-5000	15500	-15.5893
-5000	3500	-118.54
-5000	6000	-148.186
-5000	7500	-141.594
-5000	9500	-119.634
-5000	12000	-80.7363
-5000	14500	-35.0311
-5000	4000	-130.846
-5000	4500	-139.279
-5000	12500	-72.0103
-5000	13000	-63.0522
-5000	2000	-48.0521
-5000	5000	-144.6
-5000	5500	-147.413
-5000	8500	-132.011
-5000	10500	-105.195
-5000	13500	-53.8883
-5000	14000	-44.5413
-5000	8000	-137.21
-5000	9000	-126.119
-4965.63	1414.08	8.88E-16
-4937.54	16156.1	-1.33E-15
-4861.38	16000	-2.22E-16
-4800	15500	-7.38392
-4800	15872.8	-2.22E-16
-4800	1500	-1.31308
-4800	1486.09	1.78E-15
-4800	2000	-39.8467
-4800	5000	-136.395
-4800	6000	-139.981
-4800	6500	-139.085
-4800	10000	-104.431
-4800	10500	-96.9893
-4800	13500	-45.6829
-4800	14500	-26.8257
-4800	15000	-17.1698
-4800	2500	-70.1192
-4800	4500	-131.073
-4800	7000	-136.811
-4800	9500	-111.428
-4800	11000	-89.1612
-4800	13000	-54.8468
-4800	7500	-133.389
-4800	8000	-129.004
-4800	3500	-110.334
-4800	5500	-139.207
-4800	8500	-123.806
-4800	9000	-117.914
-4800	12000	-72.5309
-4800	14000	-36.3359
-4800	3000	-93.2046
-4800	11500	-80.9947
-4800	4000	-122.64
-4800	12500	-63.8049
-4769.1	1500	-2.22E-16
-4626.22	15500	-5.55E-16
-4600	14500	-18.3276
-4600	2000	-31.3486
-4600	15000	-8.67175
-4600	15443.1	5.55E-16
-4600	1593.23	-8.88E-16
-4600	5000	-127.897
-4600	5500	-130.709
-4600	8500	-115.308
-4600	9500	-102.93
-4600	10000	-95.9326
-4600	13500	-37.1848
-4600	14000	-27.8378
-4600	4500	-122.575
-4600	6000	-131.483
-4600	8000	-120.506
-4600	10500	-88.4912
-4600	13000	-46.3488
-4600	2500	-61.6211
-4600	3000	-84.7065
-4600	11000	-80.6631
-4600	11500	-72.4967
-4600	3500	-101.836
-4600	4000	-114.142
-4600	7000	-128.313
-4600	9000	-109.416
-4600	12000	-64.0329
-4600	12500	-55.3068
-4600	6500	-130.587
-4600	7500	-124.891
-4467.42	1668.55	0
-4401.93	15000	-4.44E-16
-4400.92	14997.7	-5.27E-16
-4400	14500	-9.57125
-4400	14995.6	2.36E-16
-4400	2000	-22.5923
-4400	1706.85	0
-4400	3500	-93.0797
-4400	4500	-113.819
-4400	5000	-119.141
-4400	8500	-106.551
-4400	9000	-100.66
-4400	12000	-55.2765
-4400	13000	-37.5924
-4400	13500	-28.4285
-4400	3000	-75.9502
-4400	5500	-121.953
-4400	8000	-111.75
-4400	9500	-94.174
-4400	11500	-63.7403
-4400	14000	-19.0815
-4400	6000	-122.726
-4400	6500	-121.83
-4400	4000	-105.386
-4400	7000	-119.556
-4400	7500	-116.135
-4400	10500	-79.7349
-4400	12500	-46.5505
-4400	10000	-87.1763
-4400	2500	-52.8648
-4400	11000	-71.9068
-4304.91	1762.28	-3.55E-15
-4297.31	14756.7	-8.88E-16
-4200	14000	-10.0966
-4200	2000	-13.6074
-4200	1823.43	1.78E-15
-4200	14500	-0.586344
-4200	14530.4	0
-4200	3500	-84.0948
-4200	4000	-96.4011
-4200	7000	-110.571
-4200	8000	-102.765
-4200	8500	-97.5664
-4200	12000	-46.2916
-4200	12500	-37.5656
-4200	3000	-66.9653
-4200	4500	-104.834
-4200	6500	-112.846
-4200	9000	-91.6747
-4200	11500	-54.7554
-4200	13000	-28.6075
-4200	9500	-85.189
-4200	10000	-78.1914
-4200	2500	-43.8799
-4200	5500	-112.968
-4200	7500	-107.15
-4200	10500	-70.75
-4200	11000	-62.9219
-4200	5000	-110.156
-4200	13500	-19.4436
-4200	6000	-113.741
-4187.24	14500	-1.11E-16
-4142.97	1857.43	0
-4092	14270	0
-4000	2000	-4.4196
-4000	14000	-0.90876
-4000	14047.8	3.33E-16
-4000	1942.65	-1.78E-15
-4000	3000	-57.7775
-4000	3500	-74.907
-4000	7000	-101.384
-4000	7500	-97.9618
-4000	10500	-61.5622
-4000	11500	-45.5676
-4000	12000	-37.1038
-4000	4000	-87.2134
-4000	6500	-103.658
-4000	8000	-93.5772
-4000	10000	-69.0036
-4000	12500	-28.3778
-4000	4500	-95.6461
-4000	5000	-100.968
-4000	13000	-19.4197
-4000	13500	-10.2558
-4000	2500	-34.6921
-4000	5500	-103.78
-4000	6000	-104.554
-4000	9000	-82.4869
-4000	11000	-53.7341
-4000	8500	-88.3786
-4000	9500	-76.0012
-3990.37	14024.1	4.44E-16
-3981.55	1953.87	-8.88E-16
-3980.6	14000	3.33E-16
-3905.65	2000	4.44E-16
-3800	2500	-25.3238
-3800	2081.74	-1.78E-15
-3800	13500	-0.887516
-3800	13547.5	2.22E-16
-3800	5500	-94.4119
-3800	6500	-94.2895
-3800	7000	-92.0152
-3800	10500	-52.1939
-3800	11000	-44.3658
-3800	3000	-48.4092
-3800	5000	-91.5997
-3800	7500	-88.5935
-3800	10000	-59.6353
-3800	11500	-36.1993
-3800	8000	-84.2089
-3800	8500	-79.0103
-3800	4000	-77.8451
-3800	6000	-95.1854
-3800	9000	-73.1186
-3800	9500	-66.633
-3800	12500	-19.0095
-3800	3500	-65.5387
-3800	12000	-27.7355
-3800	4500	-86.2778
-3800	13000	-10.0515
-3781.37	13500	5.55E-16
-3752.29	2119.28	4.44E-16
-3600	2500	-15.7946
-3600	13000	-0.522292
-3600	12500	-9.48035
-3600	13028.5	1.11E-16
-3600	5500	-84.8827
-3600	6000	-85.6562
-3600	9000	-63.5894
-3600	10000	-50.1062
-3600	10500	-42.6647
-3600	5000	-82.0705
-3600	6500	-84.7603
-3600	8500	-69.4811
-3600	11000	-34.8366
-3600	3000	-38.8801
-3600	3500	-56.0096
-3600	11500	-26.6702
-3600	12000	-18.2064
-3600	4000	-68.3159
-3600	4500	-76.7487
-3600	7500	-79.0644
-3600	9500	-57.1038
-3600	7000	-82.4861
-3600	8000	-74.6798
-3600	2239.13	0
-3589.2	13000	5.00E-16
-3520.92	2302.3	0
-3498.23	12754.4	-8.88E-16
-3403.98	12500	2.78E-16
-3400	2500	-6.12189
-3400	12000	-8.53363
-3400	2398.89	-1.78E-15
-3400	12489	-3.61E-16
-3400	4000	-58.6432
-3400	5000	-72.3978
-3400	5500	-75.21
-3400	9000	-53.9167
-3400	9500	-47.4311
-3400	3500	-46.3368
-3400	6000	-75.9835
-3400	8500	-59.8084
-3400	10000	-40.4334
-3400	6500	-75.0876
-3400	7000	-72.8133
-3400	4500	-67.0759
-3400	7500	-69.3916
-3400	8000	-65.007
-3400	11000	-25.1639
-3400	10500	-32.992
-3400	3000	-29.2073
-3400	11500	-16.9974
-3369.45	2423.62	0
-3275.08	2500	0
-3225.86	12000	-2.22E-16
-3200	3000	-19.4063
-3200	2579.69	-4.44E-16
-3200	11500	-7.19639
-3200	11000	-15.3628
-3200	11925.1	4.44E-16
-3200	4000	-48.8421
-3200	4500	-57.2749
-3200	7500	-59.5906
-3200	8500	-50.0074
-3200	9000	-44.1156
-3200	3500	-36.5358
-3200	5000	-62.5968
-3200	7000	-63.0123
-3200	9500	-37.63
-3200	10000	-30.6324
-3200	10500	-23.1909
-3200	6000	-66.1824
-3200	8000	-55.206
-3200	5500	-65.4089
-3200	6500	-65.2865
-3144.13	2639.68	4.44E-16
-3054.85	11500	4.44E-16
-3030.08	11424.8	4.44E-16
-3000	3500	-26.6201
-3000	3000	-9.49057
-3000	11000	-5.44715
-3000	11333.5	-4.44E-16
-3000	4000	-38.9264
-3000	7500	-49.6749
-3000	8000	-45.2903
-3000	4500	-47.3592
-3000	7000	-53.0966
